"Bill_id","Bill_description","Patron_id","Patron_name","Last_house_committee_id","Last_house_action","Last_house_action_date","Last_senate_committee_id","Last_senate_action","Last_senate_action_date","Last_conference_action","Last_conference_action_date","Last_governor_action","Last_governor_action_date","Emergency","Passed_house","Passed_senate","Passed","Failed","Carried_over","Approved","Vetoed","Full_text_doc1","Full_text_date1","Full_text_doc2","Full_text_date2","Full_text_doc3","Full_text_date3","Full_text_doc4","Full_text_date4","Full_text_doc5","Full_text_date5","Full_text_doc6","Full_text_date6","Last_house_actid","Last_senate_actid","Last_conference_actid","Last_governor_actid","Chapter_id","Introduction_date","Last_actid"
"SB182","Short-term rental properties; human trafficking awareness training, delayed effective date.","S0130","Williams Graves","H02","Left in Appropriations","3/10/2026","S05","Read third time and passed Senate (40-Y 0-N 0-A)","2/9/2026","","","","","N","N","Y","N","Y","N","N","N","SB182","1/9/2026","SB182S1","1/29/2026","","","","","","","","","H0294","S5000","","","","1/9/2026","H0294"
"SB183","Restaurants; identifying markers on delivery/carry out food due to consumer-identified food allergy.","S0130","Williams Graves","H24","","3/12/2026","S04","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Approved by Governor-Chapter 939 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB183","1/9/2026","SB183S1","1/30/2026","SB183ER","3/11/2026","","","","","","","H5620","S7010","","G7050","","1/9/2026","G7050"
"SB184","Virginia Consumer Protection Act; shipping goods without certain information.","S0130","Williams Graves","H11","","3/4/2026","S12","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0488)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB184","1/9/2026","SB184S1","1/29/2026","SB184ER","3/4/2026","CHAP0488","4/8/2026","","","","","H5620","S7010","","G9998","CHAP0488","1/9/2026","G9998"
"SB185","Fines, costs, forfeitures, etc.; collection fees, assessment against incarcerated defendant.","S0130","Williams Graves","","","","S05","Incorporated by Finance and Appropriations (SB180-Williams Graves)  (15-Y 0-N)","2/10/2026","","","","","N","N","N","N","Y","N","N","N","SB185","1/9/2026","","","","","","","","","","","","S0599","","","","1/9/2026","S0599"
"SB186","Misbranded food; manufactured-protein food products, civil penalty.","S0130","Williams Graves","H01","","3/5/2026","S01","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0108)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB186","1/9/2026","SB186ER","3/5/2026","CHAP0108","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0108","1/9/2026","G9998"
"SB187","Retail Sales and Use Tax; exemption for vital baby products.","S0130","Williams Graves","","","","S05","Continued to next session in Finance and Appropriations (9-Y 5-N)","1/20/2026","","","","","N","N","N","N","N","Y","N","N","SB187","1/9/2026","","","","","","","","","","","","S0540","","","","1/9/2026","S0540"
"SB188","Stillbirth Support Grant Program; established.","S0130","Williams Graves","","","","S04","Stricken at request of Patron in Education and Health (14-Y 0-N)","1/22/2026","","","","","N","N","N","N","Y","N","N","N","SB188","1/9/2026","","","","","","","","","","","","S0481","","","","1/9/2026","S0481"
"SB189","Consumer debt collection proceedings; signing of pleadings, motions, and other papers.","S0130","Williams Graves","H08","","3/12/2026","S13","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Acts of Assembly Chapter text (CHAP0489)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB189","1/9/2026","SB189S1","2/10/2026","SB189ES1","2/11/2026","SB189ER","3/12/2026","CHAP0489","4/8/2026","","","H5620","S7010","","G9998","CHAP0489","1/9/2026","G9998"
"SB190","Certified student support agencies; DOE to assess impact of developing program for students.","S0130","Williams Graves","H09","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB190)","3/31/2026","Conference Report released","3/13/2026","Approved by Governor-Chapter 574 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB190","1/9/2026","SB190S1","2/13/2026","SB190H1","3/4/2026","SB190S2","3/13/2026","SB190ER","3/30/2026","","","H5620","S8500","C6038","G7050","","1/9/2026","G7050"
"SB191","Railroad safety; minimum train crew used in movement of freight.","S0130","Williams Graves","H14","","3/9/2026","S02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 549 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB191","1/9/2026","SB191S1","2/13/2026","SB191ER","3/9/2026","","","","","","","H5620","S7010","","G7050","","1/9/2026","G7050"
"SB192","State-owned bottomlands; localities, property interest.","S0130","Williams Graves","","","","S05","Committee substitute printed 26107590D-S1","2/12/2026","","","","","N","N","N","N","N","Y","N","N","SB192","1/9/2026","SB192S1","2/12/2026","","","","","","","","","","S4640","","","","1/9/2026","S4640"
"SB193","Unregulated pregnancy clinics; unauthorized practice of medicine, etc.","S0130","Williams Graves","","","","S04","Stricken at request of Patron in Education and Health (14-Y 0-N)","1/22/2026","","","","","N","N","N","N","Y","N","N","N","SB193","1/9/2026","","","","","","","","","","","","S0481","","","","1/9/2026","S0481"
"SB194","Electronic death reg. system; requiring certain applicants for licensure to complete training.","S0130","Williams Graves","H24","","2/26/2026","S04","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0016)","3/31/2026","N","Y","Y","Y","N","N","Y","N","SB194","1/9/2026","SB194S1","1/30/2026","SB194ER","2/26/2026","CHAP0016","3/31/2026","","","","","H5620","S7010","","G9998","CHAP0016","1/9/2026","G9998"
"SB195","Gaming Commission; established, penalties, report.","S0115","Aird","","","","S05","Fiscal Impact Statement from Department of Planning and Budget (SB195)","2/10/2026","","","","","N","N","N","N","Y","N","N","N","SB195","1/9/2026","","","","","","","","","","","","S8500","","","","1/9/2026","S0599"
"SB196","Brown v. Board of Education Scholarship Program; permissible use of scholarship funds.","S0130","Williams Graves","H20","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB196)","4/6/2026","","","Approved by Governor-Chapter 940 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB196","1/9/2026","SB196ER","3/30/2026","","","","","","","","","H5620","S8500","","G7050","","1/9/2026","G7050"
"SB197","Virginia Community Flood Preparedness Fund; loan and grant program, deferment of interest accrual.","S0130","Williams Graves","H02","","3/5/2026","S05","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Governor's recommendation received by Senate","4/12/2026","N","Y","Y","Y","N","N","N","N","SB197","1/9/2026","SB197ER","3/5/2026","","","","","","","","","H5620","S7010","","G7210","","1/9/2026","G7210"
"SB198","Individuals with developmental or intellectual disabilities; admissibility of statements.","S0086","Favola","H02","Tabled in Appropriations (22-Y 0-N)","3/9/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB198)","2/25/2026","","","","","N","N","Y","N","Y","N","N","N","SB198","1/9/2026","SB198S1","2/10/2026","SB198ES1","2/13/2026","","","","","","","H0298","S8500","","","","1/9/2026","H0298"
"SB199","Employment; paid sick leave, civil penalties.","S0086","Favola","H14","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB199)","4/2/2026","Conference Report released","3/13/2026","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB199","1/9/2026","SB199S2","2/13/2026","SB199H1","2/27/2026","SB199S3","3/13/2026","SB199ER","3/30/2026","SB199S4","4/14/2026","H5620","S8500","C6038","G7210","","1/9/2026","G7210"
"SB200","SOL assessments and related assessment methods; development, administration, scoring, and release.","S0129","VanValkenburg","H09","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB200)","3/31/2026","Conference Report released","3/12/2026","Acts of Assembly Chapter text (CHAP0103)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB200","1/9/2026","SB200S1","2/12/2026","SB200ES1","2/16/2026","SB200S2","3/12/2026","SB200ER","3/30/2026","CHAP0103","4/6/2026","H5620","S8500","C6038","G9998","CHAP0103","1/9/2026","G9998"
"SB201","Consumer Data Protection Act; protections for children, definitions. ","S0101","Suetterlein","","","","S12","Failed to report (defeated) in General Laws and Technology (7-Y 7-N 1-A)","2/4/2026","","","","","N","N","N","N","Y","N","N","N","SB201","1/9/2026","","","","","","","","","","","","S1205","","","","1/9/2026","S1205"
"SB202","Elections; filling vacancies in county and city governing bodies.","S0101","Suetterlein","","","","S08","Fiscal Impact Statement from Department of Planning and Budget (SB202)","2/4/2026","","","","","N","N","N","N","N","Y","N","N","SB202","1/9/2026","","","","","","","","","","","","S8500","","","","1/9/2026","S0840"
"SB203","Teacher licensure; career and technical education or dual enrollment, three-year licenses.","S0101","Suetterlein","H09","","3/2/2026","S04","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 817 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB203","1/9/2026","SB203S1","2/6/2026","SB203HC1","2/18/2026","SB203H1","2/18/2026","SB203ER","3/2/2026","","","H5620","S7010","","G7050","","1/9/2026","G7050"
"SB204","License plates, special; issuance to members of Virginia REALTORS, fees collected.","S0101","Suetterlein","H19","","3/4/2026","S05","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0301)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB204","1/9/2026","SB204E","2/5/2026","SB204ER","3/4/2026","CHAP0301","4/6/2026","","","","","H5620","S7010","","G9998","CHAP0301","1/9/2026","G9998"
"SB205","Early Intervention Program for Infants and Toddlers with Disabilities; program extension.","S0101","Suetterlein","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/12/2026","","","","","N","N","N","N","N","Y","N","N","SB205","1/9/2026","","","","","","","","","","","","S0540","","","","1/9/2026","S0540"
"SB206","Juvenile and domestic relations district courts; petitions for relief of care and custody.","S0101","Suetterlein","H08","","2/24/2026","S13","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0059)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB206","1/9/2026","SB206ER","2/24/2026","CHAP0059","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0059","1/9/2026","G9998"
"SB207","SUDP; Office of Chief Medical Examiner, protocol in referring cases involving manner of death, etc.","S0124","Pekarsky","H02","House committee offered","2/25/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB207)","2/13/2026","","","","","N","N","Y","N","Y","N","N","N","SB207","1/9/2026","SB207S2","2/9/2026","","","","","","","","","H8122","S8500","","","","1/9/2026","H8122"
"SB208","Property and casualty insurance; regulation and licensing of all-lines adjusters.","S0096","DeSteph","","","","S05","Continued to next session in Finance and Appropriations (10-Y 5-N)","2/4/2026","","","","","N","N","N","N","N","Y","N","N","SB208","1/9/2026","","","","","","","","","","","","S0540","","","","1/9/2026","S0540"
"SB209","Geriatric prisoners; conditional release.","S0096","DeSteph","","","","S05","Left in Finance and Appropriations","3/10/2026","","","","","N","N","N","N","Y","N","N","N","SB209","1/9/2026","SB209S1","2/16/2026","","","","","","","","","","S0594","","","","1/9/2026","S0594"
"SB210","Positive behavior support facilitators; scope of practice, supervision, and qualifications.","S0096","DeSteph","H24","Left in Health and Human Services","3/10/2026","S04","Read third time and passed Senate (39-Y 0-N 0-A)","2/3/2026","","","","","N","N","Y","N","Y","N","N","N","SB210","1/9/2026","","","","","","","","","","","H2494","S5000","","","","1/9/2026","H2494"
"SB211","Income tax, state; subtraction for incentive stock options.","S0096","DeSteph","","","","S05","Continued to next session in Finance and Appropriations (9-Y 5-N)","1/20/2026","","","","","N","N","N","N","N","Y","N","N","SB211","1/9/2026","","","","","","","","","","","","S0540","","","","1/9/2026","S0540"
"SB212","Schedule VI controlled substances; TPA-certified optometrists permitted to sell and dispense.","S0106","Boysko","H24","","2/26/2026","S05","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 941 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB212","1/9/2026","SB212S1","1/30/2026","SB212ER","2/26/2026","","","","","","","H5620","S7010","","G7050","","1/9/2026","G7050"
"SB213","Division superintendents; employment and contractual matters, annual salary, limitation.","S0096","DeSteph","","","","S04","Passed by indefinitely in Education and Health (10-Y 5-N)","2/5/2026","","","","","N","N","N","N","Y","N","N","N","SB213","1/9/2026","","","","","","","","","","","","S0490","","","","1/9/2026","S0490"
"SB214","Civic Education, Commission on; required to develop and include certain enumerated items on website.","S0106","Boysko","H20","","3/31/2026","S10","Fiscal Impact Statement from Department of Planning and Budget (SB214)","4/6/2026","","","Acts of Assembly Chapter text (CHAP0336)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB214","1/9/2026","SB214ER","3/30/2026","CHAP0336","4/6/2026","","","","","","","H5620","S8500","","G9998","CHAP0336","1/9/2026","G9998"
"SB215","Prospective employer; prohibited from seeking wage or salary history of prospective employees.","S0106","Boysko","H14","","3/2/2026","S02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB215","1/9/2026","SB215E","2/5/2026","SB215ER","3/2/2026","SB215S1","4/14/2026","","","","","H5620","S7010","","G7210","","1/9/2026","G7210"
"SB216","Guardianship; copy of appointment, termination, or modification order.","S0106","Boysko","H08","","2/24/2026","S13","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0266)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB216","1/9/2026","SB216ER","2/24/2026","CHAP0266","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0266","1/9/2026","G9998"
"SB217","National Board Certification Incentive Reward Program and Fund; eligibility.","S0106","Boysko","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/10/2026","","","","","N","N","N","N","N","Y","N","N","SB217","1/9/2026","","","","","","","","","","","","S0540","","","","1/9/2026","S0540"
"SB218","Inmates; Director of Dept. of Corrections shall continue to accept applications for confinement.","S0134","Jones","H15","","3/10/2026","S09","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB218","1/9/2026","SB218E","2/3/2026","SB218ER","3/10/2026","","","","","","","H5620","S7010","","G7210","","1/9/2026","G7210"
"SB219","Photo speed monitoring devices; placement and operations. ","S0134","Jones","H19","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB219)","4/2/2026","","","Approved by Governor-Chapter 969 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB219","1/9/2026","SB219S1","1/26/2026","SB219H1","3/5/2026","SB219ER","3/30/2026","","","","","H5620","S8500","","G7050","","1/9/2026","G7050"
"SB220","High school student athlete; revising residency requirement to participate in athletic teams, report.","S0134","Jones","H09","House Conferees: Askew, Cole of Fredericksburg, Scott of Spotsylvania","3/12/2026","S04","Failed to Pass from conference","3/14/2026","","","","","N","Y","Y","N","Y","N","N","N","SB220","1/9/2026","SB220S1","2/12/2026","","","","","","","","","H6013","S9526","","","","1/9/2026","S9526"
"SB221","School crossing zones; active times, locality may increase time preceding & following school hours.","S0134","Jones","H19","","3/13/2026","S11","Fiscal Impact Statement from Department of Planning and Budget (SB221)","3/16/2026","","","Acts of Assembly Chapter text (CHAP0337)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB221","1/9/2026","SB221S1","2/2/2026","SB221ER","3/13/2026","CHAP0337","4/6/2026","","","","","H5620","S8500","","G9998","CHAP0337","1/9/2026","G9998"
"SB222","Juvenile offenders; expands eligibility for parole.","S0134","Jones","","","","S09","Continued to next session in Rehabilitation and Social Services (15-Y 0-N)","1/30/2026","","","","","N","N","N","N","N","Y","N","N","SB222","1/9/2026","","","","","","","","","","","","S0940","","","","1/9/2026","S0940"
"SB223","Distributed Energy Resources Task Force; created, membership, reports, sunset.","S0129","VanValkenburg","H20","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB223)","4/1/2026","Conference Report released","3/13/2026","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB223","1/10/2026","SB223S1","2/13/2026","SB223H1","3/6/2026","SB223S2","3/13/2026","SB223ER","3/30/2026","","","H5620","S8500","C6038","G7210","","1/10/2026","G7210"
"SB224","Tax administration; award for tax underpayment detection assistance.","S0100","Surovell","H02","Tabled in Appropriations (22-Y 0-N)","3/4/2026","S05","Fiscal Impact statement From TAX (2/17/2026 7:31 pm)","2/17/2026","","","","","N","N","Y","N","Y","N","N","N","SB224","1/10/2026","SB224S1","2/9/2026","SB224H1","2/26/2026","","","","","","","H0298","S8500","","","","1/10/2026","H0298"
"SB225","Virginia Clean Energy Innovation Bank; created, report, membership.","S0100","Surovell","H02","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB225)","4/7/2026","Conference Report released","3/13/2026","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB225","1/10/2026","SB225S1","2/9/2026","SB225ES1","2/10/2026","SB225H1","3/3/2026","SB225ER","3/30/2026","","","H5620","S8500","C6038","G7210","","1/10/2026","G7210"
"SB226","Compost and other products containing organic soil amendments infrastructure; DEQ tax policy option.","S0100","Surovell","H07","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB226)","3/31/2026","Conference Report released","3/13/2026","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB226","1/10/2026","SB226S1","1/27/2026","SB226H1","2/20/2026","SB226ER","3/30/2026","","","","","H5620","S8500","C6038","G7210","","1/10/2026","G7210"
"SB227","Arbitration; high-volume service providers, selection of arbitrator, civil remedies.","S0100","Surovell","H08","","3/12/2026","S13","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Acts of Assembly Chapter text (CHAP0490)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB227","1/10/2026","SB227SC1","1/21/2026","SB227S1","1/23/2026","SB227ER","3/12/2026","CHAP0490","4/8/2026","","","H5620","S7010","","G9998","CHAP0490","1/10/2026","G9998"
"SB228","Localities; liability insurance, certain waiver of sovereign immunity.","S0100","Surovell","","","","S05","Referred to Committee on Finance and Appropriations ","2/12/2026","","","","","N","N","N","N","Y","Y","N","N","SB228","1/10/2026","SB228S1","2/6/2026","","","","","","","","","","S0501","","","","1/10/2026","S0501"
"SB229","Civil actions filed on behalf of multiple persons; class actions.","S0100","Surovell","H08","","2/24/2026","S05","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB229","1/11/2026","SB229S1","1/23/2026","SB229ER","2/24/2026","SB229S2","4/13/2026","","","","","H5620","S7010","","G7210","","1/11/2026","G7210"
"SB230","Police and court records; expungement of records, delayed effective date.","S0100","Surovell","H08","","3/12/2026","S05","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB230","1/11/2026","SB230S2","2/16/2026","SB230HC1","2/27/2026","SB230H1","3/2/2026","SB230ER","3/12/2026","","","H5620","S7010","","G7210","","1/11/2026","G7210"
"SB231","Community Colleges and Virginia Community College System, State Board for; funding model, report.","S0122","Head","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/3/2026","","","","","N","N","N","N","N","Y","N","N","SB231","1/12/2026","","","","","","","","","","","","S0540","","","","1/12/2026","S0540"
"SB232","Consumer Data Protection Act; prohibitions and duties relating to minors.","S0122","Head","","","","S12","Continued to next session in General Laws and Technology (15-Y 0-N)","2/4/2026","","","","","N","N","N","N","N","Y","N","N","SB232","1/12/2026","","","","","","","","","","","","S1240","","","","1/12/2026","S1240"
"SB233","Fire Programs Fund; distribution of fund.","S0122","Head","H02","","3/13/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB233)","3/17/2026","","","Approved by Governor-Chapter 885 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB233","1/12/2026","SB233S1","2/13/2026","SB233H1","3/2/2026","SB233ER","3/13/2026","","","","","H5620","S8500","","G7050","","1/12/2026","G7050"
"SB234","Student discipline and codes of student conduct; anti-bullying policies and procedures.","S0122","Head","","","","S04","Passed by indefinitely in Education and Health (9-Y 6-N)","1/29/2026","","","","","N","N","N","N","Y","N","N","N","SB234","1/12/2026","","","","","","","","","","","","S0490","","","","1/12/2026","S0490"
"SB235","Va. Birth-Related Neurological Injury Compensation Program; electronic filing, review of claims.","S0122","Head","","","","S02","Stricken at request of Patron in Commerce and Labor (14-Y 0-N)","1/26/2026","","","","","N","N","N","N","Y","N","N","N","SB235","1/12/2026","","","","","","","","","","","","S0281","","","","1/12/2026","S0281"
"SB236","Income tax, state; newborn and stillborn tax credit.","S0122","Head","","","","S05","Continued to next session in Finance and Appropriations (14-Y 0-N)","2/3/2026","","","","","N","N","N","N","N","Y","N","N","SB236","1/12/2026","","","","","","","","","","","","S0540","","","","1/12/2026","S0540"
"SB237","App Store Accountability Act; civil penalties, civil action.","S0122","Head","","","","S12","Senate committee offered","2/4/2026","","","","","N","N","N","N","N","Y","N","N","SB237","1/12/2026","","","","","","","","","","","","S8122","","","","1/12/2026","S8122"
"SB238","Va. School for the Deaf & the Blind, Board of Visitors of the; authority to establish campus police.","S0122","Head","","","","S05","Passed by indefinitely in Finance and Appropriations (10-Y 4-N)","2/3/2026","","","","","N","N","N","N","Y","N","N","N","SB238","1/12/2026","","","","","","","","","","","","S0590","","","","1/12/2026","S0590"
"SB239","State Health Services Plan Task Force; designated areas of state in need of additional project.","S0122","Head","H24","","2/26/2026","S04","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 780 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB239","1/12/2026","SB239S1","2/6/2026","SB239ER","2/26/2026","","","","","","","H5620","S7010","","G7050","","1/12/2026","G7050"
"SB240","Retail franchise agreements; governing law, competition restrictions.","S0122","Head","H14","","3/31/2026","S02","Fiscal Impact Statement from State Corporation Commission (SB240)","4/6/2026","","","Approved by Governor-Chapter 554 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB240","1/12/2026","SB240H1","3/3/2026","SB240ER","3/30/2026","","","","","","","H5620","S8500","","G7050","","1/12/2026","G7050"
"SB241","Home care organizations; licensure.","S0122","Head","","","","S04","Continued to next session in Education and Health (13-Y 2-N)","1/29/2026","","","","","N","N","N","N","N","Y","N","N","SB241","1/12/2026","","","","","","","","","","","","S0440","","","","1/12/2026","S0440"
"SB242","Roanoke Higher Education Authority; board of trustees, reduces membership.","S0122","Head","H09","","2/24/2026","S04","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0137)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB242","1/12/2026","SB242ER","2/24/2026","CHAP0137","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0137","1/12/2026","G9998"
"SB243","Adult protective services; creates adult abuse, neglect, and exploitation central registry.","S0122","Head","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/12/2026","","","","","N","N","N","N","N","Y","N","N","SB243","1/12/2026","SB243S1","2/6/2026","","","","","","","","","","S0540","","","","1/12/2026","S0540"
"SB244","Managed care organization contracts; notice to providers.","S0122","Head","","","","S04","Stricken at request of Patron in Education and Health (15-Y 0-N)","2/5/2026","","","","","N","N","N","N","Y","N","N","N","SB244","1/12/2026","","","","","","","","","","","","S0481","","","","1/12/2026","S0481"
"SB245","School boards; use of social media by schools, etc.","S0122","Head","H09","","3/10/2026","S05","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Acts of Assembly Chapter text (CHAP0338)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB245","1/12/2026","SB245S1","2/12/2026","SB245ER","3/10/2026","CHAP0338","4/6/2026","","","","","H5620","S7010","","G9998","CHAP0338","1/12/2026","G9998"
"SB246","Virginia Nonstock Corporation Act; numerous revisions to Act, delayed effective date.","S0100","Surovell","H14","","3/31/2026","S02","Fiscal Impact Statement from State Corporation Commission (SB246)","4/6/2026","","","Acts of Assembly Chapter text (CHAP0394)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB246","1/12/2026","SB246S1","1/27/2026","SB246ER","3/30/2026","CHAP0394","4/8/2026","","","","","H5620","S8500","","G9998","CHAP0394","1/12/2026","G9998"
"SB247","Nursing homes; application to Commissioner of Health for change of operator license, civil penalty.","S0086","Favola","H24","","2/26/2026","S05","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0415)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB247","1/12/2026","SB247ER","2/26/2026","CHAP0415","4/8/2026","","","","","","","H5620","S7010","","G9998","CHAP0415","1/12/2026","G9998"
"SB248","Restaurants; food allergy awareness notice required.","S0133","Srinivasan","H24","","3/2/2026","S04","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0125)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB248","1/12/2026","SB248ER","3/2/2026","CHAP0125","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0125","1/12/2026","G9998"
"SB249","Electric utilities; definitions, integrated resource plans, report.","S0100","Surovell","H14","","3/31/2026","S02","Fiscal Impact Statement from State Corporation Commission (SB249)","4/6/2026","Conference Report released","3/14/2026","Approved by Governor-Chapter 608 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB249","1/12/2026","SB249S1","2/10/2026","SB249H1","3/5/2026","SB249S2","3/14/2026","SB249ER","3/30/2026","","","H5620","S8500","C6038","G7050","","1/12/2026","G7050"
"SB250","Electric utilities; small portable solar generation devices, local regulation.","S0100","Surovell","H14","","3/31/2026","S02","Fiscal Impact Statement from State Corporation Commission (SB250)","4/6/2026","","","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB250","1/12/2026","SB250S1","2/10/2026","SB250S2","2/12/2026","SB250H1","3/5/2026","SB250ER","3/30/2026","","","H5620","S8500","","G7210","","1/12/2026","G7210"
"SB251","Electric utilities; performance-based regulatory framework.","S0100","Surovell","H20","","3/31/2026","S02","Fiscal Impact Statement from State Corporation Commission (SB251)","4/6/2026","","","Approved by Governor-Chapter 702 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB251","1/12/2026","SB251S1","2/10/2026","SB251ER","3/30/2026","","","","","","","H5620","S8500","","G7050","","1/12/2026","G7050"
"SB252","Renewable energy portfolio standard program; energy from geothermal heating/cooling systems, report.","S0100","Surovell","H14","","3/4/2026","S02","Fiscal Impact Statement from State Corporation Commission (SB252)","3/12/2026","","","Approved by Governor-Chapter 734 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB252","1/12/2026","SB252E","2/12/2026","SB252ER","3/4/2026","","","","","","","H5620","S8500","","G7050","","1/12/2026","G7050"
"SB253","Electric utilities; pilot programs for energy assistance and weatherization for certain individuals.","S0019","Lucas","H14","","3/31/2026","S05","Fiscal Impact Statement from State Corporation Commission (SB253)","4/6/2026","Conference Report released","3/14/2026","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB253","1/12/2026","SB253S1","2/10/2026","SB253ES1","2/16/2026","SB253H1","2/27/2026","SB253S2","3/14/2026","SB253ER","3/30/2026","H5620","S8500","C6038","G7210","","1/12/2026","G7210"
